Trial,entani論文のPartialIncorporation_wᴸ,解の非唯一性考慮のPartialIncorporation_wᴸ,entani論文のPartialIncorporation_wᵁ,解の非唯一性考慮のPartialIncorporation_wᵁ,entani論文のPartialIncorporation_wᴸ_1,解の非唯一性考慮のPartialIncorporation_wᴸ_1,entani論文のPartialIncorporation_wᵁ_1,解の非唯一性考慮のPartialIncorporation_wᵁ_1,entani論文のPartialIncorporation_wᴸ_2,解の非唯一性考慮のPartialIncorporation_wᴸ_2,entani論文のPartialIncorporation_wᵁ_2,解の非唯一性考慮のPartialIncorporation_wᵁ_2,entani論文のPartialIncorporation_wᴸ_3,解の非唯一性考慮のPartialIncorporation_wᴸ_3,entani論文のPartialIncorporation_wᵁ_3,解の非唯一性考慮のPartialIncorporation_wᵁ_3,entani論文のPartialIncorporation_Ŵ,解の非唯一性考慮のPartialIncorporation_Ŵ
11,"[0.2599999549999997, 0.22000007250000053, 0.17391314347826825, 0.17391314347826825, 0.04000000750000004]","[0.2599999549999987, 0.22000007250000236, 0.18181828181818183, 0.18181828181818183, 0.04000000750000022]","[0.3043476560869439, 0.2608694852173854, 0.2702701888416975, 0.23999998249999988, 0.08695657173913413]","[0.32545422295454307, 0.22000007250000236, 0.2702702371021042, 0.23999998249999946, 0.09090914090909091]","[0.2702702416988412, 0.1351351208494206, 0.2702701888416975, 0.13513517370656436, 0.030030038601458746]","[0.2702702702702703, 0.13513513513513514, 0.2702702371021042, 0.13513513513513514, 0.03003003003003003]","[0.2702702416988412, 0.2702701888416975, 0.2702703474131287, 0.2702702416988413, 0.054054048339768256]","[0.2702702702702703, 0.2702702371021042, 0.2702702702702703, 0.2702702702702703, 0.05405405405405406]","[0.2400000450000003, 0.12999997749999986, 0.23999998249999988, 0.23999998249999988, 0.04000000750000004]","[0.24000004500000136, 0.12999997749999934, 0.23999998249999946, 0.23999998249999946, 0.04000000750000022]","[0.2599999549999997, 0.23999998249999988, 0.24000004500000024, 0.2400000450000003, 0.12999997749999986]","[0.2599999549999987, 0.23999998249999946, 0.24000004500000136, 0.24000004500000136, 0.12999997749999934]","[0.2608694852173854, 0.17391314347826825, 0.17391291347825127, 0.17391291347825127, 0.08695657173913413]","[0.2545453745454545, 0.18181828181818183, 0.1818181443181818, 0.1818181443181818, 0.09090914090909091]","[0.34782582695650255, 0.2608694852173854, 0.17391314347826825, 0.17391314347826825, 0.1304347426086927]","[0.3636362886363636, 0.2545453745454545, 0.18181828181818183, 0.18181828181818183, 0.12727268727272725]","[[0.2702702416988412, 0.24554641848119307, 0.2702701888416975, 0.17391314347826825, 0.04000000750000004], [0.2599999549999997, 0.22000007250000053, 0.23999998249999988, 0.23999998249999988, 0.04000000750000004], [0.3043476560869439, 0.2608694852173854, 0.17391314347826825, 0.17391314347826825, 0.08695657173913413]]","[[0.2702702702702703, 0.22000007250000236, 0.2702702371021042, 0.19945941262762298, 0.04000000750000022], [0.2599999549999987, 0.22000007250000236, 0.23999998249999946, 0.23999998249999946, 0.04000000750000022], [0.32545422295454307, 0.22000007250000236, 0.18181828181818183, 0.18181828181818183, 0.09090914090909091]]"
12,"[0.22222223222222187, 0.17391305597826093, 0.22222223222222187, 0.17391305597826093, 0.12393166393162397]","[0.2222222502222245, 0.170731752317078, 0.2051282171282062, 0.170731752317078, 0.12179489693772597]","[0.26086955521739125, 0.2028985257246389, 0.2608695552173913, 0.23076922076923084, 0.13043477760869562]","[0.31451938420589654, 0.21153842439560633, 0.2222222142222216, 0.23076923076923078, 0.12179489693772597]","[0.22222223222222187, 0.11111111611111094, 0.22222218722222353, 0.22222218722222353, 0.11111111611111094]","[0.2222222142222216, 0.11111112511111225, 0.2222222142222216, 0.2222222142222216, 0.1111111071111108]","[0.22222223222222187, 0.22222218722222353, 0.22222223222222187, 0.22222223222222187, 0.22222218722222353]","[0.2222222502222245, 0.2222222142222216, 0.2222222142222216, 0.2222222142222216, 0.22222222322222238]","[0.23076922076923084, 0.19230766230769247, 0.11538463205128191, 0.23076922076923084, 0.07692307358974361]","[0.23076923076923078, 0.21153842439560633, 0.11538461538461539, 0.23076923076923078, 0.07692307692307693]","[0.23076926410256382, 0.23076922076923084, 0.23076922076923084, 0.23076922076923084, 0.19230766230769247]","[0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.21153842439560633]","[0.26086955521739125, 0.17391302722826085, 0.17391305597826093, 0.17391302722826085, 0.06521738880434781]","[0.292682886829264, 0.170731752317078, 0.170731752317078, 0.170731752317078, 0.073170721707316]","[0.3478260544565217, 0.17391305597826093, 0.26086955521739125, 0.17391305597826093, 0.13043477760869562]","[0.341463504634156, 0.170731752317078, 0.292682886829264, 0.170731752317078, 0.146341443414632]","[[0.22222223222222187, 0.2028985257246389, 0.22222223222222187, 0.22222223222222187, 0.13043477760869562], [0.23076922076923084, 0.19230766230769247, 0.22222223222222187, 0.23076922076923084, 0.12393166393162397], [0.26086955521739125, 0.17391305597826093, 0.2608695552173913, 0.17391305597826093, 0.13043477760869562]]","[[0.2222222502222245, 0.21153842439560633, 0.2222222142222216, 0.2222222142222216, 0.12179489693772597], [0.23076923076923078, 0.21153842439560633, 0.2051282171282062, 0.23076923076923078, 0.12179489693772597], [0.31451938420589654, 0.170731752317078, 0.2222222142222216, 0.170731752317078, 0.12179489693772597]]"
13,"[0.2499999850000018, 0.2222222222222222, 0.2222222422222198, 0.2222222222222222, 0.04129132694702736]","[0.24999998500000098, 0.2222222222222222, 0.2222222222222222, 0.22222224222222098, 0.04129132471234187]","[0.2499999850000018, 0.2222222222222222, 0.2432432329153743, 0.2432432329153743, 0.08333332833333394]","[0.24999998500000098, 0.2222222222222222, 0.24324323403271744, 0.24324323403271744, 0.08333332833333365]","[0.2432432329153743, 0.1467181526197861, 0.2432432329153743, 0.2432432329153743, 0.027027025879486036]","[0.24324326811166297, 0.14671813250762117, 0.24324323403271744, 0.24324323403271744, 0.027027029790184773]","[0.2934363052395722, 0.2432432329153743, 0.2432432329153743, 0.2432432329153743, 0.07335907630989305]","[0.29343626501524234, 0.24324323403271744, 0.24324326811166297, 0.24324326811166297, 0.07335906625381058]","[0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.08333332833333394]","[0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.08333332833333365]","[0.24999998500000184, 0.2222222222222222, 0.2222222422222198, 0.2222222222222222, 0.1111111111111111]","[0.24999998500000095, 0.2222222222222222, 0.2222222222222222, 0.22222224222222098, 0.1111111111111111]","[0.2380952595238109, 0.15476189119047531, 0.238095229523809, 0.238095229523809, 0.04761905190476218]","[0.23809525238095264, 0.15476189404761886, 0.23809523238095226, 0.23809523238095226, 0.04761905047619053]","[0.30952378238095063, 0.238095229523809, 0.2380952595238109, 0.2380952595238109, 0.05952380738095225]","[0.30952378809523773, 0.23809523238095226, 0.23809525238095264, 0.23809525238095264, 0.05952381309523816]","[[0.2499999850000018, 0.2222222222222222, 0.2432432329153743, 0.2432432329153743, 0.04129132694702736], [0.2499999850000018, 0.2222222222222222, 0.2222222422222198, 0.2222222222222222, 0.08333332833333394], [0.2499999850000018, 0.2222222222222222, 0.2380952595238109, 0.2380952595238109, 0.05158727373015415]]","[[0.24999998500000098, 0.2222222222222222, 0.24324323403271744, 0.24324323403271744, 0.04129132471234187], [0.24999998500000098, 0.2222222222222222, 0.2222222222222222, 0.22222224222222098, 0.08333332833333365], [0.24999998500000098, 0.2222222222222222, 0.23809525238095264, 0.23809525238095264, 0.051587288015871535]]"
14,"[0.26470589035294156, 0.18604663162790383, 0.18604663162790383, 0.20930224558139746, 0.062499990689655005]","[0.2647058882788667, 0.18750001636363695, 0.18750001636363695, 0.20634922734920613, 0.06250000545454565]","[0.34139857287881836, 0.18749997206896502, 0.23529410964705844, 0.23529410964705844, 0.07720591828397655]","[0.33846869389573636, 0.19047619047619047, 0.23529411172113324, 0.23529411172113324, 0.07422969780267627]","[0.23529410964705844, 0.13235294517647078, 0.23529410964705844, 0.23529410964705844, 0.05882352741176461]","[0.23529411172113324, 0.13235294413943335, 0.23529411172113324, 0.23529411172113324, 0.05882352793028331]","[0.26470589035294156, 0.23529410964705844, 0.23529410964705844, 0.23529410964705844, 0.13235294517647078]","[0.2647058882788667, 0.23529411172113324, 0.23529411172113324, 0.23529411172113324, 0.13235294413943335]","[0.20930224558139746, 0.1860464166279095, 0.1860464166279095, 0.18604663162790383, 0.04651165790697596]","[0.20634922734920613, 0.19047619047619047, 0.19047619047619047, 0.19047619047619047, 0.047619047619047616]","[0.372092833255819, 0.18604663162790383, 0.18604663162790383, 0.20930224558139746, 0.20930224558139746]","[0.38095238095238093, 0.19047619047619047, 0.19047619047619047, 0.20634922734920613, 0.20634922734920613]","[0.2812499829310342, 0.18749997206896502, 0.18749997206896502, 0.18750002172413832, 0.02083333574712648]","[0.3020833160606055, 0.18750001636363695, 0.18750001636363695, 0.18750001636363695, 0.020833335151515215]","[0.37499994413793003, 0.18750002172413832, 0.18750002172413832, 0.2812499829310342, 0.062499990689655005]","[0.3750000327272739, 0.18750001636363695, 0.18750001636363695, 0.3020833160606055, 0.06250000545454565]","[[0.26470589035294156, 0.18749997206896502, 0.23529410964705844, 0.23529410964705844, 0.07720591828397655], [0.34139857287881836, 0.18604663162790383, 0.18604663162790383, 0.20930224558139746, 0.07720591828397655], [0.32720595552535653, 0.18749997206896502, 0.18749997206896502, 0.23529410964705844, 0.062499990689655005]]","[[0.2647058882788667, 0.19047619047619047, 0.23529411172113324, 0.23529411172113324, 0.07422969780267627], [0.33846869389573636, 0.19047619047619047, 0.19047619047619047, 0.20634922734920613, 0.07422969780267627], [0.33846869389573636, 0.18750001636363695, 0.18750001636363695, 0.22403126792244413, 0.06250000545454565]]"
15,"[0.23076923934065896, 0.19999989999999812, 0.20000006666666792, 0.20000006666666792, 0.10256412126540082]","[0.2307692393406596, 0.20000003500000404, 0.20000003500000404, 0.20000003500000404, 0.10256412126540283]","[0.2974358454012652, 0.22222221313131338, 0.2307692021978035, 0.22222221313131338, 0.10256412126540082]","[0.297435773734585, 0.22222221313131252, 0.23076920219780128, 0.22222221313131252, 0.10256412126540283]","[0.2222222540404032, 0.22222221313131338, 0.22222221313131338, 0.22222221313131338, 0.03333332378787904]","[0.222222254040406, 0.22222221313131252, 0.22222221313131252, 0.22222221313131252, 0.033333323787878205]","[0.29999991409091137, 0.2222222540404032, 0.2222222540404032, 0.2222222540404032, 0.11111110656565669]","[0.2999999140909039, 0.222222254040406, 0.222222254040406, 0.222222254040406, 0.11111110656565626]","[0.20000006666666792, 0.15999998666666643, 0.09999994999999906, 0.19999989999999812, 0.07999999333333321]","[0.20000003500000404, 0.19999998499999816, 0.10000001750000202, 0.20000003500000404, 0.09999999249999908]","[0.31999997333333285, 0.19999989999999812, 0.20000006666666792, 0.20000006666666792, 0.19999989999999812]","[0.3999999699999963, 0.20000003500000404, 0.20000003500000404, 0.20000003500000404, 0.20000003500000404]","[0.23076923934065896, 0.11538461967032948, 0.2307692021978035, 0.19230766230769364, 0.07692307978021966]","[0.2307692393406596, 0.1153846196703298, 0.23076920219780128, 0.21153846939560458, 0.07692307978021987]","[0.23076923934065896, 0.2307692021978035, 0.23076923934065896, 0.23076923934065896, 0.19230766230769364]","[0.2307692393406596, 0.23076920219780128, 0.2307692393406596, 0.2307692393406596, 0.21153846939560458]","[[0.23076923934065896, 0.22222221313131338, 0.22222221313131338, 0.22222221313131338, 0.10256412126540082], [0.2974358454012652, 0.19999989999999812, 0.20000006666666792, 0.20000006666666792, 0.10256412126540082], [0.23076923934065896, 0.2136752240648233, 0.2307692021978035, 0.22222221313131338, 0.10256412126540082]]","[[0.2307692393406596, 0.22222221313131252, 0.22222221313131252, 0.22222221313131252, 0.10256412126540283], [0.297435773734585, 0.20000003500000404, 0.20000003500000404, 0.20000003500000404, 0.10256412126540283], [0.2307692393406596, 0.21367522406482375, 0.23076920219780128, 0.22222221313131252, 0.10256412126540283]]"
16,"[0.2612612987612614, 0.20027695277720814, 0.2307693207692273, 0.2307693207692273, 0.051975306975044155]","[0.261261279628605, 0.19863897174123768, 0.2307693207692309, 0.2307693207692309, 0.05361328418448341]","[0.2612612987612614, 0.20027695277720814, 0.24324322074324317, 0.24324322074324317, 0.07692310692307576]","[0.2628992797972235, 0.19863897174123768, 0.24324323222283695, 0.24324323222283695, 0.07692310692307697]","[0.2307693207692273, 0.13461533961538635, 0.2307691907692323, 0.2307691907692323, 0.07692310692307576]","[0.2307693207692309, 0.13461533961538452, 0.23076919076923072, 0.23076919076923072, 0.07692310692307697]","[0.2692306792307727, 0.2307691907692323, 0.2307693207692273, 0.2307693207692273, 0.13461533961538635]","[0.26923067923076904, 0.23076919076923072, 0.2307693207692309, 0.2307693207692309, 0.13461533961538452]","[0.24242422486326703, 0.1447811584396812, 0.24242422486326703, 0.24242422486326703, 0.03030302810790838]","[0.24242423213852768, 0.1447811527811451, 0.24242423213852768, 0.24242423213852768, 0.03030302901731596]","[0.2895623168793624, 0.24242422486326703, 0.24242422486326703, 0.24242422486326703, 0.08080807495442234]","[0.2895623055622902, 0.24242423213852768, 0.24242423213852768, 0.24242423213852768, 0.08080807737950922]","[0.24324322074324317, 0.1306306493806307, 0.24324322074324317, 0.24324322074324317, 0.02702702452702702]","[0.24324323222283695, 0.1306306398143025, 0.24324323222283695, 0.24324323222283695, 0.02702702580253744]","[0.2612612987612614, 0.24324322074324317, 0.24324322074324317, 0.24324322074324317, 0.12162161037162159]","[0.261261279628605, 0.24324323222283695, 0.24324323222283695, 0.24324323222283695, 0.12162161611141847]","[[0.2612612987612614, 0.20027695277720814, 0.2307693207692273, 0.2307693207692273, 0.07692310692307576], [0.2612612987612614, 0.20027695277720814, 0.24242422486326703, 0.24242422486326703, 0.05361329873499632], [0.2612612987612614, 0.20027695277720814, 0.24324322074324317, 0.24324322074324317, 0.051975306975044155]]","[[0.2628992797972235, 0.19863897174123768, 0.2307693207692309, 0.2307693207692309, 0.07692310692307697], [0.2628992797972235, 0.19863897174123768, 0.24242423213852768, 0.24242423213852768, 0.05361328418448341], [0.261261279628605, 0.19863897174123768, 0.24324323222283695, 0.24324323222283695, 0.05361328418448341]]"
17,"[0.24999998999999978, 0.15277780804093666, 0.22222223695906423, 0.22222223695906423, 0.11111111847953212]","[0.2500000099999995, 0.152777778040935, 0.22222223695906426, 0.22222223695906426, 0.11111111847953213]","[0.26242688795321867, 0.18201751964912066, 0.24999996999999935, 0.2368420927631563, 0.12499999499999989]","[0.2916666295614043, 0.152777778040935, 0.2499999700000015, 0.23684209276315774, 0.12500000499999975]","[0.2368420927631563, 0.13157895361842187, 0.2368420927631563, 0.2368420927631563, 0.05263158144736875]","[0.23684209276315774, 0.13157895361842112, 0.23684209276315774, 0.23684209276315774, 0.05263158144736845]","[0.26315790723684374, 0.2368420927631563, 0.2368420927631563, 0.2368420927631563, 0.13157895361842187]","[0.26315790723684224, 0.23684211651315795, 0.23684209276315774, 0.23684209276315774, 0.13157895361842112]","[0.22222223695906423, 0.11111110190058485, 0.22222221801169592, 0.22222221801169592, 0.11111110900584796]","[0.22222223695906426, 0.1111111019005848, 0.2222222180116959, 0.2222222180116959, 0.11111110900584795]","[0.33333330570175457, 0.22222221801169592, 0.22222223695906423, 0.22222223695906423, 0.11111111847953212]","[0.33333330570175446, 0.2222222180116959, 0.22222223695906426, 0.22222223695906426, 0.11111111847953213]","[0.24999998999999978, 0.12499999499999989, 0.24999996999999935, 0.1250000150000003, 0.12499999499999989]","[0.2500000099999995, 0.12500000499999975, 0.2499999700000015, 0.12500000499999972, 0.12500000499999975]","[0.24999998999999978, 0.24999996999999935, 0.2500000300000006, 0.24999998999999978, 0.12499999499999989]","[0.2500000099999995, 0.2499999700000015, 0.25000000999999944, 0.2500000099999995, 0.12500000499999975]","[[0.26242688795321867, 0.15277780804093666, 0.2368420927631563, 0.2368420927631563, 0.11111111847953212], [0.26242688795321867, 0.18201751964912066, 0.22222223695906423, 0.22222223695906423, 0.11111111847953212], [0.24999998999999978, 0.15277780804093666, 0.24999996999999935, 0.22222223695906423, 0.12499999499999989]]","[[0.26242689420321713, 0.152777778040935, 0.23684211651315795, 0.23684209276315774, 0.11111111847953213], [0.2916666295614043, 0.152777778040935, 0.22222223695906426, 0.22222223695906426, 0.11111111847953213], [0.2500000099999995, 0.152777778040935, 0.2499999700000015, 0.22222223695906426, 0.12500000499999975]]"
18,"[0.24, 0.1818181968181751, 0.1818181968181751, 0.24000001000000065, 0.06810816810810866]","[0.24, 0.1818181974703578, 0.1818181974703578, 0.2400000111111108, 0.06810816810810413]","[0.28904179954177867, 0.20540544540540573, 0.24324319324324278, 0.2727272622272774, 0.07459454459459369]","[0.3185258683325516, 0.20540544540540281, 0.24324319324324647, 0.24324319324324647, 0.0745945434834864]","[0.20540544540540573, 0.20540544540540573, 0.24324319324324278, 0.24324319324324278, 0.02702704202702716]","[0.20540544540540281, 0.20540544540540281, 0.24324319324324647, 0.24324319324324647, 0.027027042027026053]","[0.24324319324324278, 0.24324319324324278, 0.24324337824324443, 0.24324319324324278, 0.10270272270270286]","[0.24324319324324647, 0.24324319324324647, 0.24324337824323447, 0.24324319324324647, 0.10270272270270141]","[0.2727272622272774, 0.18181816381818983, 0.18181816381818985, 0.1818181968181751, 0.040404036404042186]","[0.29797978058849134, 0.1818181974703578, 0.1818181974703578, 0.1818181974703578, 0.04040404388230173]","[0.36363632763637965, 0.1818181968181751, 0.1818181968181751, 0.2727272622272774, 0.09090908190909493]","[0.3636363949407156, 0.1818181974703578, 0.1818181974703578, 0.29797978058849134, 0.0909090987351789]","[0.24, 0.13999999499999968, 0.24, 0.23999999999999996, 0.04]","[0.24, 0.14, 0.24, 0.24, 0.039999999999999994]","[0.24, 0.24, 0.24, 0.24000001000000065, 0.13999999499999968]","[0.24, 0.24, 0.24, 0.2400000111111108, 0.14]","[[0.24, 0.20540544540540573, 0.24324319324324278, 0.24324319324324278, 0.06810816810810866], [0.28904179954177867, 0.1818181968181751, 0.1818181968181751, 0.2727272622272774, 0.07459454459459369], [0.24, 0.20540544540540573, 0.24, 0.24000001000000065, 0.07459454459459369]]","[[0.24, 0.20540544540540281, 0.24324319324324647, 0.24324319324324647, 0.06810816810810413], [0.3185258683325516, 0.1818181974703578, 0.1818181974703578, 0.24324319324324647, 0.0745945434834864], [0.24, 0.20540544540540281, 0.24, 0.2400000111111108, 0.0745945434834864]]"
19,"[0.24000000450000009, 0.18181818951048945, 0.18181818951048945, 0.24000000450000009, 0.08845214825978392]","[0.23999999942857148, 0.18181819720279754, 0.18181819720279754, 0.24000001371428517, 0.0884521061286957]","[0.30221130548053415, 0.1890908917447549, 0.24324322074324217, 0.24324322074324217, 0.09090909475524472]","[0.30221127477017046, 0.18909088882717354, 0.2432432322228356, 0.2432432322228356, 0.09090909860139877]","[0.23999999824999999, 0.13999999324999982, 0.23999999824999999, 0.24000000450000009, 0.040000000750000014]","[0.23999999942857148, 0.1400000008571428, 0.23999999942857145, 0.23999999942857148, 0.040000002285714195]","[0.24000000450000009, 0.23999999824999999, 0.24000000450000009, 0.24000000450000009, 0.13999999324999982]","[0.23999999942857148, 0.23999999942857145, 0.23999999942857148, 0.24000001371428517, 0.1400000008571428]","[0.27272726311188816, 0.18181816835664347, 0.18181816835664347, 0.18181818951048945, 0.03636363790209789]","[0.2999999830769227, 0.18181819720279754, 0.18181819720279754, 0.18181819720279754, 0.03636363944055951]","[0.36363633671328693, 0.18181818951048945, 0.18181818951048945, 0.27272726311188816, 0.09090909475524472]","[0.3636363944055951, 0.18181819720279754, 0.18181819720279754, 0.2999999830769227, 0.09090909860139877]","[0.24324322074324217, 0.13063064938063154, 0.24324322074324217, 0.24324322074324217, 0.02702702452702691]","[0.24324323222283556, 0.13063063981430362, 0.24324323222283556, 0.24324323222283556, 0.027027025802537286]","[0.2612612987612631, 0.24324322074324217, 0.24324322074324217, 0.24324322074324217, 0.12162161037162109]","[0.26126127962860723, 0.24324323222283556, 0.24324323222283556, 0.24324323222283556, 0.12162161611141778]","[[0.24000000450000009, 0.1890908917447549, 0.24000000450000009, 0.24000000450000009, 0.09090909475524472], [0.30221130548053415, 0.18181818951048945, 0.18181818951048945, 0.24324322074324217, 0.09090909475524472], [0.24324322074324217, 0.18181818951048945, 0.24324322074324217, 0.24324322074324217, 0.08845214825978392]]","[[0.23999999942857148, 0.18909088882717354, 0.23999999942857148, 0.24000001371428517, 0.09090909860139877], [0.30221127477017046, 0.18181819720279754, 0.18181819720279754, 0.2432432322228356, 0.09090909860139877], [0.24324323222283556, 0.18181819720279754, 0.2432432322228356, 0.2432432322228356, 0.0884521061286957]]"
20,"[0.24324337824324443, 0.2222222222222222, 0.2222222422222198, 0.2222222222222222, 0.048820136320248564]","[0.2432433782432474, 0.22222222222222224, 0.22222222222222224, 0.22222224222222095, 0.04882012882024318]","[0.2499999850000018, 0.2222222222222222, 0.24324319324324278, 0.24285713160714237, 0.08333332833333394]","[0.24999998500000112, 0.22222222222222224, 0.2432431932432417, 0.2428571353571436, 0.08333332833333364]","[0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.08333332833333394]","[0.22222222222222224, 0.22222222222222224, 0.22222222222222224, 0.22222222222222224, 0.08333332833333364]","[0.24999998500000184, 0.2222222222222222, 0.2222222422222198, 0.2222222222222222, 0.1111111111111111]","[0.2499999850000009, 0.22222222222222224, 0.22222222222222224, 0.22222224222222095, 0.11111111111111112]","[0.24285713160714237, 0.1285714341964288, 0.24285713160714237, 0.24285713160714234, 0.028571429821428622]","[0.2428571353571436, 0.12857143232142818, 0.2428571353571436, 0.2428571353571436, 0.028571429404761817]","[0.2571428683928576, 0.24285713160714237, 0.24285713160714237, 0.24285713160714234, 0.1285714341964288]","[0.25714286464285635, 0.2428571353571436, 0.2428571353571436, 0.2428571353571436, 0.12857143232142818]","[0.24324319324324278, 0.20540544540540573, 0.24324319324324278, 0.20540544540540573, 0.02702704202702716]","[0.2432431932432417, 0.20540544540540667, 0.2432431932432417, 0.20540544540540667, 0.027027042027027486]","[0.24324337824324443, 0.24324319324324278, 0.24324319324324278, 0.24324319324324278, 0.10270272270270286]","[0.2432433782432474, 0.2432431932432417, 0.2432431932432417, 0.2432431932432417, 0.10270272270270334]","[[0.2499999850000018, 0.2222222222222222, 0.2222222422222198, 0.2222222222222222, 0.08333332833333394], [0.24324337824324443, 0.2222222222222222, 0.24285713160714237, 0.24285713160714237, 0.048820136320248564], [0.24324337824324443, 0.2222222222222222, 0.24324319324324278, 0.242471069971042, 0.048820136320248564]]","[[0.24999998500000112, 0.22222222222222224, 0.22222222222222224, 0.22222224222222095, 0.08333332833333364], [0.2432433782432474, 0.22222222222222224, 0.2428571353571436, 0.2428571353571436, 0.04882012882024318], [0.2432433782432474, 0.22222222222222224, 0.2432431932432417, 0.2424710774710455, 0.04882012882024318]]"
